Entity,Code,Year,Renewables (% equivalent primary energy)
Netherlands,NLD,1998,0.7268246412277222
Netherlands,NLD,1999,0.7947908639907837
Netherlands,NLD,2000,0.925859272480011
Netherlands,NLD,2001,0.9883764982223511
Netherlands,NLD,2002,1.1863465309143066
Netherlands,NLD,2003,1.1635091304779053
Netherlands,NLD,2004,1.5031250715255737
Netherlands,NLD,2005,2.078050136566162
Netherlands,NLD,2006,2.3150839805603027
Netherlands,NLD,2007,2.417424440383911
Netherlands,NLD,2008,2.9132163524627686
Netherlands,NLD,2009,3.4302778244018555
Netherlands,NLD,2010,3.2134413719177246
Netherlands,NLD,2011,3.8112893104553223
Netherlands,NLD,2012,3.9636313915252686
Netherlands,NLD,2013,3.945788860321045
Netherlands,NLD,2014,3.9784324169158936
Netherlands,NLD,2015,4.503983974456787
Netherlands,NLD,2016,4.676411151885986
Netherlands,NLD,2017,5.489981651306152
Netherlands,NLD,2018,5.991268157958984
Netherlands,NLD,2019,7.302987575531006
Netherlands,NLD,2020,10.758957862854004
Netherlands,NLD,2021,12.373795509338379
New Zealand,NZL,1965,39.25277328491211
New Zealand,NZL,1966,39.54505157470703
New Zealand,NZL,1967,39.84817123413086
New Zealand,NZL,1968,41.17457580566406
New Zealand,NZL,1969,40.15027618408203
New Zealand,NZL,1970,38.823341369628906
New Zealand,NZL,1971,41.63017272949219
New Zealand,NZL,1972,41.19132995605469
New Zealand,NZL,1973,39.1683349609375
New Zealand,NZL,1974,40.75779342651367
New Zealand,NZL,1975,43.62090301513672
New Zealand,NZL,1976,39.51554489135742
New Zealand,NZL,1977,36.93730926513672
New Zealand,NZL,1978,39.574161529541016
New Zealand,NZL,1979,44.90281295776367
New Zealand,NZL,1980,46.87519836425781
New Zealand,NZL,1981,47.39573669433594
New Zealand,NZL,1982,43.06932830810547
New Zealand,NZL,1983,44.42584228515625
New Zealand,NZL,1984,43.67002487182617
New Zealand,NZL,1985,41.67255783081055
New Zealand,NZL,1986,43.008365631103516
New Zealand,NZL,1987,42.311649322509766
New Zealand,NZL,1988,42.154850006103516
New Zealand,NZL,1989,47.13667297363281
New Zealand,NZL,1990,41.456180572509766
New Zealand,NZL,1991,40.46457290649414
New Zealand,NZL,1992,37.514610290527344
New Zealand,NZL,1993,40.29460525512695
New Zealand,NZL,1994,41.2523078918457
New Zealand,NZL,1995,42.104042053222656
New Zealand,NZL,1996,39.54180908203125
New Zealand,NZL,1997,35.60651397705078
New Zealand,NZL,1998,38.75766372680664
New Zealand,NZL,1999,35.64335250854492
New Zealand,NZL,2000,36.37421417236328
New Zealand,NZL,2001,32.73076629638672
New Zealand,NZL,2002,35.126747131347656
New Zealand,NZL,2003,34.357147216796875
New Zealand,NZL,2004,37.79446792602539
New Zealand,NZL,2005,34.68292236328125
New Zealand,NZL,2006,34.81112289428711
New Zealand,NZL,2007,35.40663528442383
New Zealand,NZL,2008,34.397457122802734
New Zealand,NZL,2009,37.89860534667969
New Zealand,NZL,2010,38.81748580932617
New Zealand,NZL,2011,39.53388595581055
New Zealand,NZL,2012,36.91487121582031
New Zealand,NZL,2013,36.92174530029297
New Zealand,NZL,2014,37.53689193725586
New Zealand,NZL,2015,38.129432678222656
New Zealand,NZL,2016,38.99087142944336
New Zealand,NZL,2017,37.08300018310547
New Zealand,NZL,2018,38.162261962890625
New Zealand,NZL,2019,36.76237869262695
New Zealand,NZL,2020,39.06418228149414
New Zealand,NZL,2021,40.218650817871094
Non-OECD (BP),,1965,4.839712142944336
Non-OECD (BP),,1966,4.976995944976807
Non-OECD (BP),,1967,4.858230113983154
Non-OECD (BP),,1968,5.284091949462891
Non-OECD (BP),,1969,5.408658981323242
Non-OECD (BP),,1970,5.520801067352295
Non-OECD (BP),,1971,5.446406841278076
Non-OECD (BP),,1972,5.4250664710998535
Non-OECD (BP),,1973,5.342487335205078
Non-OECD (BP),,1974,5.6173295974731445
Non-OECD (BP),,1975,5.524622440338135
Non-OECD (BP),,1976,5.627865791320801
Non-OECD (BP),,1977,5.790477752685547
Non-OECD (BP),,1978,6.058990001678467
Non-OECD (BP),,1979,6.177576541900635
Non-OECD (BP),,1980,6.505041599273682
Non-OECD (BP),,1981,6.565573215484619
Non-OECD (BP),,1982,6.402077674865723
Non-OECD (BP),,1983,6.466029644012451
Non-OECD (BP),,1984,6.721475601196289
Non-OECD (BP),,1985,6.906068325042725
Non-OECD (BP),,1986,6.983157157897949
Non-OECD (BP),,1987,6.891246795654297
Non-OECD (BP),,1988,7.000466346740723
Non-OECD (BP),,1989,7.039381504058838
Non-OECD (BP),,1990,7.128976821899414
Non-OECD (BP),,1991,7.360454082489014
Non-OECD (BP),,1992,7.435258388519287
Non-OECD (BP),,1993,7.85918664932251
Non-OECD (BP),,1994,8.248546600341797
Non-OECD (BP),,1995,8.439841270446777
Non-OECD (BP),,1996,8.257387161254883
Non-OECD (BP),,1997,8.335564613342285
Non-OECD (BP),,1998,8.624786376953125
Non-OECD (BP),,1999,8.523696899414062
Non-OECD (BP),,2000,8.523026466369629
Non-OECD (BP),,2001,8.408340454101562
Non-OECD (BP),,2002,8.243244171142578
Non-OECD (BP),,2003,7.787829399108887
Non-OECD (BP),,2004,7.990921497344971
Non-OECD (BP),,2005,7.905066967010498
Non-OECD (BP),,2006,7.874635696411133
Non-OECD (BP),,2007,7.873597145080566
Non-OECD (BP),,2008,8.224596977233887
Non-OECD (BP),,2009,8.25170612335205
Non-OECD (BP),,2010,8.488086700439453
Non-OECD (BP),,2011,8.249456405639648
Non-OECD (BP),,2012,8.615771293640137
Non-OECD (BP),,2013,9.071029663085938
Non-OECD (BP),,2014,9.467183113098145
Non-OECD (BP),,2015,9.619303703308105
Non-OECD (BP),,2016,10.082682609558105
Non-OECD (BP),,2017,10.480340957641602
Non-OECD (BP),,2018,10.930288314819336
Non-OECD (BP),,2019,11.426578521728516
Non-OECD (BP),,2020,12.285426139831543
Non-OECD (BP),,2021,12.454242706298828
North America,,1965,6.151590347290039
North America,,1966,6.09568452835083
North America,,1967,6.39786434173584
North America,,1968,6.135756969451904
North America,,1969,6.475290775299072
North America,,1970,6.317289352416992
North America,,1971,6.518830299377441
North America,,1972,6.560471057891846
North America,,1973,6.45121431350708
North America,,1974,7.146356105804443
North America,,1975,7.165829181671143
North America,,1976,6.80218505859375
North America,,1977,5.960927963256836
North America,,1978,6.694103717803955
North America,,1979,6.733609199523926
North America,,1980,6.94124174118042
North America,,1981,7.204343318939209
North America,,1982,7.9653730392456055
North America,,1983,8.420090675354004
North America,,1984,8.222640037536621
North America,,1985,7.981934547424316
North America,,1986,8.09631633758545
North America,,1987,7.4648542404174805
North America,,1988,6.795470237731934
North America,,1989,7.086076736450195
North America,,1990,7.4422454833984375
North America,,1991,7.53200626373291
North America,,1992,7.224636554718018
North America,,1993,7.471131324768066
North America,,1994,7.0939741134643555
North America,,1995,7.590424060821533
North America,,1996,7.956536769866943
North America,,1997,7.878893852233887
North America,,1998,7.330232620239258
North America,,1999,7.381986141204834
North America,,2000,6.916773319244385
North America,,2001,6.193088054656982
North America,,2002,6.6954545974731445
North America,,2003,6.581454753875732
North America,,2004,6.452663421630859
North America,,2005,6.687396049499512
North America,,2006,6.867288112640381
North America,,2007,6.553312301635742
North America,,2008,7.079734802246094
North America,,2009,7.571382999420166
North America,,2010,7.368751049041748
North America,,2011,8.283764839172363
North America,,2012,8.316143989562988
North America,,2013,8.416545867919922
North America,,2014,8.503192901611328
North America,,2015,8.67336654663086
North America,,2016,9.308496475219727
North America,,2017,9.98574447631836
North America,,2018,9.8331880569458
North America,,2019,10.056397438049316
North America,,2020,11.519562721252441
North America,,2021,11.455940246582031
North America (BP),,1965,6.241413116455078
North America (BP),,1966,6.182599067687988
North America (BP),,1967,6.4920334815979
North America (BP),,1968,6.222622394561768
North America (BP),,1969,6.564691066741943
North America (BP),,1970,6.41251277923584
North America (BP),,1971,6.596011638641357
North America (BP),,1972,6.647250652313232
North America (BP),,1973,6.538019180297852
North America (BP),,1974,7.2458109855651855
North America (BP),,1975,7.261691093444824
North America (BP),,1976,6.88468599319458
North America (BP),,1977,6.035171985626221
North America (BP),,1978,6.775367259979248
North America (BP),,1979,6.813398838043213
North America (BP),,1980,7.043363094329834
North America (BP),,1981,7.306323051452637
North America (BP),,1982,8.077994346618652
North America (BP),,1983,8.532689094543457
North America (BP),,1984,8.332967758178711
North America (BP),,1985,8.081939697265625
North America (BP),,1986,8.190510749816895
North America (BP),,1987,7.5462117195129395
North America (BP),,1988,6.861274719238281
North America (BP),,1989,7.171615123748779
North America (BP),,1990,7.594442367553711
North America (BP),,1991,7.695334434509277
North America (BP),,1992,7.384640693664551
North America (BP),,1993,7.646519660949707
North America (BP),,1994,7.282943248748779
North America (BP),,1995,7.792627811431885
North America (BP),,1996,8.129199981689453
North America (BP),,1997,8.07733154296875
North America (BP),,1998,7.531948566436768
North America (BP),,1999,7.5773186683654785
North America (BP),,2000,7.137679100036621
North America (BP),,2001,6.419105052947998
North America (BP),,2002,6.952935218811035
North America (BP),,2003,6.891587257385254
North America (BP),,2004,6.807221412658691
North America (BP),,2005,7.09077262878418
North America (BP),,2006,7.402613162994385
North America (BP),,2007,7.195669174194336
North America (BP),,2008,7.937154293060303
North America (BP),,2009,8.571401596069336
North America (BP),,2010,8.465267181396484
North America (BP),,2011,9.495673179626465
North America (BP),,2012,9.564474105834961
North America (BP),,2013,9.732748985290527
North America (BP),,2014,9.834601402282715
North America (BP),,2015,10.068493843078613
North America (BP),,2016,10.809487342834473
North America (BP),,2017,11.496155738830566
North America (BP),,2018,11.2839994430542
North America (BP),,2019,11.56161117553711
North America (BP),,2020,13.012188911437988
North America (BP),,2021,13.004936218261719
North Macedonia,MKD,1990,4.8951544761657715
North Macedonia,MKD,1991,8.515267372131348
North Macedonia,MKD,1992,8.292923927307129
North Macedonia,MKD,1993,5.097672462463379
North Macedonia,MKD,1994,7.225655555725098
North Macedonia,MKD,1995,8.266857147216797
North Macedonia,MKD,1996,7.552334785461426
North Macedonia,MKD,1997,8.866941452026367
North Macedonia,MKD,1998,9.439984321594238
North Macedonia,MKD,1999,12.636176109313965
North Macedonia,MKD,2000,11.215344429016113
North Macedonia,MKD,2001,6.336202621459961
North Macedonia,MKD,2002,7.790695667266846
North Macedonia,MKD,2003,12.461908340454102
North Macedonia,MKD,2004,13.524394035339355
North Macedonia,MKD,2005,13.126352310180664
North Macedonia,MKD,2006,14.188614845275879
North Macedonia,MKD,2007,8.696233749389648
North Macedonia,MKD,2008,7.438910007476807
North Macedonia,MKD,2009,11.345901489257812
North Macedonia,MKD,2010,19.90960693359375
North Macedonia,MKD,2011,11.702621459960938
North Macedonia,MKD,2012,9.12369155883789
North Macedonia,MKD,2013,14.412972450256348
North Macedonia,MKD,2014,12.513251304626465
North Macedonia,MKD,2015,18.564971923828125
North Macedonia,MKD,2016,18.146007537841797
North Macedonia,MKD,2017,11.811469078063965
North Macedonia,MKD,2018,17.787132263183594
North Macedonia,MKD,2019,11.504864692687988
North Macedonia,MKD,2020,14.441304206848145
North Macedonia,MKD,2021,14.823180198669434
Norway,NOR,1965,67.87995910644531
Norway,NOR,1966,65.39910125732422
Norway,NOR,1967,66.59164428710938
Norway,NOR,1968,67.13723754882812
Norway,NOR,1969,63.88058090209961
Norway,NOR,1970,61.51011657714844
Norway,NOR,1971,63.96649932861328
Norway,NOR,1972,64.29580688476562
Norway,NOR,1973,65.58218383789062
Norway,NOR,1974,68.31411743164062
Norway,NOR,1975,67.97406768798828
Norway,NOR,1976,67.33344268798828
Norway,NOR,1977,64.26859283447266
Norway,NOR,1978,64.17826080322266
Norway,NOR,1979,65.8646469116211
Norway,NOR,1980,65.2524642944336
Norway,NOR,1981,68.5978775024414
Norway,NOR,1982,69.16161346435547
Norway,NOR,1983,71.88227844238281
Norway,NOR,1984,71.1363296508789
Norway,NOR,1985,69.52919006347656
Norway,NOR,1986,66.977294921875
Norway,NOR,1987,68.43144226074219
Norway,NOR,1988,69.97985076904297
Norway,NOR,1989,71.44203186035156
Norway,NOR,1990,72.44773864746094
Norway,NOR,1991,71.44004821777344
Norway,NOR,1992,71.86555480957031
Norway,NOR,1993,71.1773681640625
Norway,NOR,1994,69.031494140625
Norway,NOR,1995,70.81211853027344
Norway,NOR,1996,66.01223754882812
Norway,NOR,1997,66.31446075439453
Norway,NOR,1998,67.21876525878906
Norway,NOR,1999,68.737548828125
Norway,NOR,2000,72.39788818359375
Norway,NOR,2001,67.58245849609375
Norway,NOR,2002,69.30982208251953
Norway,NOR,2003,63.816036224365234
Norway,NOR,2004,64.23876190185547
Norway,NOR,2005,69.73603057861328
Norway,NOR,2006,66.7352523803711
Norway,NOR,2007,69.2405014038086
Norway,NOR,2008,69.89543151855469
Norway,NOR,2009,67.78923034667969
Norway,NOR,2010,65.4701919555664
Norway,NOR,2011,66.30011749267578
Norway,NOR,2012,70.0951156616211
Norway,NOR,2013,67.50863647460938
Norway,NOR,2014,68.88728332519531
Norway,NOR,2015,68.87519073486328
Norway,NOR,2016,69.86628723144531
Norway,NOR,2017,69.26099395751953
Norway,NOR,2018,68.85804748535156
Norway,NOR,2019,67.08509063720703
Norway,NOR,2020,70.96305847167969
Norway,NOR,2021,71.55836486816406
OECD (BP),,1965,7.127877235412598
OECD (BP),,1966,7.191635608673096
OECD (BP),,1967,7.097524642944336
OECD (BP),,1968,6.856302261352539
OECD (BP),,1969,6.734989643096924
OECD (BP),,1970,6.570196151733398
OECD (BP),,1971,6.65985631942749
OECD (BP),,1972,6.620306015014648
OECD (BP),,1973,6.291738986968994
OECD (BP),,1974,6.980465888977051
OECD (BP),,1975,7.134760856628418
OECD (BP),,1976,6.567140102386475
OECD (BP),,1977,6.476908206939697
OECD (BP),,1978,6.7258076667785645
OECD (BP),,1979,6.831095218658447
OECD (BP),,1980,6.983542442321777
OECD (BP),,1981,7.248605728149414
OECD (BP),,1982,7.713563919067383
OECD (BP),,1983,8.045613288879395
OECD (BP),,1984,7.760573387145996
OECD (BP),,1985,7.587246417999268
OECD (BP),,1986,7.497310638427734
OECD (BP),,1987,7.338912010192871
OECD (BP),,1988,7.196859836578369
OECD (BP),,1989,6.954508304595947
OECD (BP),,1990,7.2145843505859375
OECD (BP),,1991,7.265676021575928
OECD (BP),,1992,7.179296016693115
OECD (BP),,1993,7.509078025817871
OECD (BP),,1994,7.196667194366455
OECD (BP),,1995,7.465336322784424
OECD (BP),,1996,7.402579307556152
OECD (BP),,1997,7.502308368682861
OECD (BP),,1998,7.3641791343688965
OECD (BP),,1999,7.361935138702393
OECD (BP),,2000,7.316492557525635
OECD (BP),,2001,6.918436050415039
OECD (BP),,2002,7.060097694396973
OECD (BP),,2003,6.969956398010254
OECD (BP),,2004,7.12359619140625
OECD (BP),,2005,7.294860363006592
OECD (BP),,2006,7.580036640167236
OECD (BP),,2007,7.6504340171813965
OECD (BP),,2008,8.292268753051758
OECD (BP),,2009,8.929455757141113
OECD (BP),,2010,9.175970077514648
OECD (BP),,2011,9.896053314208984
OECD (BP),,2012,10.455607414245605
OECD (BP),,2013,10.872955322265625
OECD (BP),,2014,11.235078811645508
OECD (BP),,2015,11.689525604248047
OECD (BP),,2016,12.09735107421875
OECD (BP),,2017,12.584137916564941
OECD (BP),,2018,12.900238990783691
OECD (BP),,2019,13.434226989746094
OECD (BP),,2020,15.281675338745117
OECD (BP),,2021,15.08627700805664
Oceania,,1965,11.181267738342285
Oceania,,1966,10.888557434082031
Oceania,,1967,10.59710693359375
Oceania,,1968,10.5680570602417
Oceania,,1969,10.485674858093262
Oceania,,1970,10.650264739990234
Oceania,,1971,11.413851737976074
Oceania,,1972,11.25313663482666
Oceania,,1973,10.800494194030762
Oceania,,1974,11.161578178405762
Oceania,,1975,11.875856399536133
Oceania,,1976,10.824700355529785
Oceania,,1977,9.8737211227417
Oceania,,1978,10.275464057922363
Oceania,,1979,10.621072769165039
Oceania,,1980,10.640215873718262
Oceania,,1981,10.702536582946777
Oceania,,1982,10.047246932983398
Oceania,,1983,10.514041900634766
Oceania,,1984,10.629508018493652
Oceania,,1985,10.364319801330566
Oceania,,1986,10.786971092224121
Oceania,,1987,10.355428695678711
Oceania,,1988,10.429963111877441
Oceania,,1989,10.17629623413086
Oceania,,1990,10.112039566040039
Oceania,,1991,10.323721885681152
Oceania,,1992,9.792586326599121
Oceania,,1993,10.282500267028809
Oceania,,1994,10.321759223937988
Oceania,,1995,10.173518180847168
Oceania,,1996,9.705117225646973
Oceania,,1997,8.93061637878418
Oceania,,1998,9.212430953979492
Oceania,,1999,8.587641716003418
Oceania,,2000,8.833747863769531
Oceania,,2001,8.119203567504883
Oceania,,2002,8.588544845581055
Oceania,,2003,8.366260528564453
Oceania,,2004,8.892967224121094
Oceania,,2005,8.536559104919434
Oceania,,2006,8.334145545959473
Oceania,,2007,8.082715034484863
Oceania,,2008,7.628376007080078
Oceania,,2009,8.308432579040527
Oceania,,2010,8.813420295715332
Oceania,,2011,9.990750312805176
Oceania,,2012,9.726420402526855
Oceania,,2013,10.43124008178711
Oceania,,2014,10.177300453186035
Oceania,,2015,10.497563362121582
Oceania,,2016,11.443342208862305
Oceania,,2017,10.88277816772461
Oceania,,2018,12.305643081665039
Oceania,,2019,12.589364051818848
Oceania,,2020,14.415071487426758
Oceania,,2021,16.36515998840332
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0010279703419655561
Oman,OMN,2014,0.0010236643720418215
Oman,OMN,2015,0.0029717639554291964
Oman,OMN,2016,0.003337541362270713
Oman,OMN,2017,0.011463476344943047
Oman,OMN,2018,0.010915677063167095
Oman,OMN,2019,0.017586905509233475
Oman,OMN,2020,0.22400270402431488
Other Africa (BP),,1965,13.710832595825195
Other Africa (BP),,1966,14.890511512756348
Other Africa (BP),,1967,15.191478729248047
Other Africa (BP),,1968,16.142759323120117
Other Africa (BP),,1969,17.142759323120117
Other Africa (BP),,1970,19.91053581237793
Other Africa (BP),,1971,17.063697814941406
Other Africa (BP),,1972,18.10321044921875
Other Africa (BP),,1973,17.498247146606445
Other Africa (BP),,1974,19.191635131835938
Other Africa (BP),,1975,20.024410247802734
Other Africa (BP),,1976,19.548202514648438
Other Africa (BP),,1977,19.93845558166504
Other Africa (BP),,1978,18.742557525634766
Other Africa (BP),,1979,19.144800186157227
Other Africa (BP),,1980,17.85213279724121
Other Africa (BP),,1981,17.44414520263672
Other Africa (BP),,1982,17.628421783447266
Other Africa (BP),,1983,15.879485130310059
Other Africa (BP),,1984,16.300628662109375
Other Africa (BP),,1985,17.288148880004883
Other Africa (BP),,1986,17.734344482421875
Other Africa (BP),,1987,15.96216106414795
Other Africa (BP),,1988,16.388917922973633
Other Africa (BP),,1989,16.49700164794922
Other Africa (BP),,1990,17.004100799560547
Other Africa (BP),,1991,17.83069610595703
Other Africa (BP),,1992,17.018869400024414
Other Africa (BP),,1993,16.325267791748047
Other Africa (BP),,1994,15.706918716430664
Other Africa (BP),,1995,16.02155876159668
Other Africa (BP),,1996,15.6976957321167
Other Africa (BP),,1997,15.464077949523926
Other Africa (BP),,1998,15.96080493927002
Other Africa (BP),,1999,17.13530731201172
Other Africa (BP),,2000,17.433317184448242
Other Africa (BP),,2001,17.635984420776367
Other Africa (BP),,2002,17.751590728759766
Other Africa (BP),,2003,17.264909744262695
Other Africa (BP),,2004,17.344173431396484
Other Africa (BP),,2005,17.130237579345703
Other Africa (BP),,2006,17.686532974243164
Other Africa (BP),,2007,17.256704330444336
Other Africa (BP),,2008,16.956222534179688
Other Africa (BP),,2009,17.04515266418457
Other Africa (BP),,2010,17.68393325805664
Other Africa (BP),,2011,18.344799041748047
Other Africa (BP),,2012,17.549184799194336
Other Africa (BP),,2013,17.423742294311523
Other Africa (BP),,2014,17.80449676513672
Other Africa (BP),,2015,16.7006893157959
Other Africa (BP),,2016,16.27147102355957
Other Africa (BP),,2017,16.74248504638672
Other Africa (BP),,2018,16.903879165649414
Other Africa (BP),,2019,17.48666000366211
Other Africa (BP),,2020,18.910165786743164
Other Africa (BP),,2021,18.266286849975586
Other Asia Pacific (BP),,1965,14.79032039642334
Other Asia Pacific (BP),,1966,13.972306251525879
Other Asia Pacific (BP),,1967,13.198841094970703
Other Asia Pacific (BP),,1968,12.33019733428955
Other Asia Pacific (BP),,1969,11.742388725280762
Other Asia Pacific (BP),,1970,11.056244850158691
Other Asia Pacific (BP),,1971,10.36265754699707
Other Asia Pacific (BP),,1972,10.195270538330078
Other Asia Pacific (BP),,1973,10.05055046081543
Other Asia Pacific (BP),,1974,9.632473945617676
Other Asia Pacific (BP),,1975,9.861323356628418
Other Asia Pacific (BP),,1976,9.642556190490723
Other Asia Pacific (BP),,1977,9.330820083618164
Other Asia Pacific (BP),,1978,9.139741897583008
Other Asia Pacific (BP),,1979,9.086865425109863
Other Asia Pacific (BP),,1980,8.61373233795166
Other Asia Pacific (BP),,1981,8.466796875
Other Asia Pacific (BP),,1982,8.409692764282227
Other Asia Pacific (BP),,1983,8.238119125366211
Other Asia Pacific (BP),,1984,8.167471885681152
Other Asia Pacific (BP),,1985,8.611387252807617
Other Asia Pacific (BP),,1986,8.965672492980957
Other Asia Pacific (BP),,1987,9.760017395019531
Other Asia Pacific (BP),,1988,10.62691593170166
Other Asia Pacific (BP),,1989,11.177058219909668
Other Asia Pacific (BP),,1990,11.891899108886719
Other Asia Pacific (BP),,1991,11.91969108581543
Other Asia Pacific (BP),,1992,12.5638427734375
Other Asia Pacific (BP),,1993,12.85067367553711
Other Asia Pacific (BP),,1994,14.125951766967773
Other Asia Pacific (BP),,1995,14.577836036682129
Other Asia Pacific (BP),,1996,14.915786743164062
Other Asia Pacific (BP),,1997,13.405807495117188
Other Asia Pacific (BP),,1998,13.964441299438477
Other Asia Pacific (BP),,1999,14.079025268554688
Other Asia Pacific (BP),,2000,14.479427337646484
Other Asia Pacific (BP),,2001,14.769099235534668
Other Asia Pacific (BP),,2002,15.262706756591797
Other Asia Pacific (BP),,2003,15.084295272827148
Other Asia Pacific (BP),,2004,15.396770477294922
Other Asia Pacific (BP),,2005,15.686665534973145
Other Asia Pacific (BP),,2006,16.07734489440918
Other Asia Pacific (BP),,2007,18.439287185668945
Other Asia Pacific (BP),,2008,18.553592681884766
Other Asia Pacific (BP),,2009,20.33526039123535
Other Asia Pacific (BP),,2010,22.237415313720703
Other Asia Pacific (BP),,2011,25.496902465820312
Other Asia Pacific (BP),,2012,24.719995498657227
Other Asia Pacific (BP),,2013,29.300148010253906
Other Asia Pacific (BP),,2014,26.91132354736328
Other Asia Pacific (BP),,2015,24.772348403930664
Other Asia Pacific (BP),,2016,26.308818817138672
Other Asia Pacific (BP),,2017,24.07754898071289
Other Asia Pacific (BP),,2018,24.464126586914062
Other Asia Pacific (BP),,2019,22.14767837524414
Other Asia Pacific (BP),,2020,22.80008888244629
Other Asia Pacific (BP),,2021,23.563661575317383
Other CIS (BP),,1985,17.385704040527344
Other CIS (BP),,1986,16.823089599609375
Other CIS (BP),,1987,16.569456100463867
Other CIS (BP),,1988,20.44733238220215
Other CIS (BP),,1989,18.98604965209961
Other CIS (BP),,1990,20.5693359375
Other CIS (BP),,1991,24.32300567626953
Other CIS (BP),,1992,28.826173782348633
Other CIS (BP),,1993,39.00978469848633
Other CIS (BP),,1994,48.426551818847656
Other CIS (BP),,1995,48.09746551513672
Other CIS (BP),,1996,46.48737335205078
Other CIS (BP),,1997,44.656517028808594
Other CIS (BP),,1998,44.13370895385742
Other CIS (BP),,1999,51.79936981201172
Other CIS (BP),,2000,53.71063995361328
Other CIS (BP),,2001,51.84442901611328
Other CIS (BP),,2002,51.62824249267578
Other CIS (BP),,2003,55.20384979248047
Other CIS (BP),,2004,52.576011657714844
Other CIS (BP),,2005,50.80977249145508
Other CIS (BP),,2006,49.30131530761719
Other CIS (BP),,2007,46.855323791503906
Other CIS (BP),,2008,41.91487121582031
Other CIS (BP),,2009,42.49114990234375
Other CIS (BP),,2010,44.7440299987793
Other CIS (BP),,2011,45.261409759521484
Other CIS (BP),,2012,43.669673919677734
Other CIS (BP),,2013,44.18748474121094
Other CIS (BP),,2014,41.77784729003906
Other CIS (BP),,2015,39.82608413696289
Other CIS (BP),,2016,39.6311149597168
Other CIS (BP),,2017,41.83418655395508
Other CIS (BP),,2018,39.71426010131836
Other CIS (BP),,2019,41.42005157470703
Other CIS (BP),,2020,41.186622619628906
Other CIS (BP),,2021,40.158180236816406
Other Caribbean (BP),,1965,0.4921007752418518
Other Caribbean (BP),,1966,0.537579357624054
Other Caribbean (BP),,1967,0.4027590751647949
Other Caribbean (BP),,1968,0.40526074171066284
Other Caribbean (BP),,1969,0.42034992575645447
Other Caribbean (BP),,1970,0.4368564188480377
Other Caribbean (BP),,1971,1.9817957878112793
Other Caribbean (BP),,1972,1.7221767902374268
Other Caribbean (BP),,1973,1.671204924583435
Other Caribbean (BP),,1974,1.6636743545532227
Other Caribbean (BP),,1975,1.6848808526992798
Other Caribbean (BP),,1976,2.0904366970062256
Other Caribbean (BP),,1977,1.7783188819885254
Other Caribbean (BP),,1978,2.1315762996673584
Other Caribbean (BP),,1979,2.213315963745117
Other Caribbean (BP),,1980,1.7401996850967407
Other Caribbean (BP),,1981,2.2831382751464844
Other Caribbean (BP),,1982,2.199594020843506
Other Caribbean (BP),,1983,2.5129873752593994
Other Caribbean (BP),,1984,2.3841335773468018
Other Caribbean (BP),,1985,2.4526073932647705
Other Caribbean (BP),,1986,2.908094882965088
Other Caribbean (BP),,1987,2.975121021270752
Other Caribbean (BP),,1988,3.232421636581421
Other Caribbean (BP),,1989,2.1812498569488525
Other Caribbean (BP),,1990,2.3518290519714355
Other Caribbean (BP),,1991,2.2317261695861816
Other Caribbean (BP),,1992,2.469149589538574
Other Caribbean (BP),,1993,2.4287314414978027
Other Caribbean (BP),,1994,1.7603689432144165
Other Caribbean (BP),,1995,1.7390718460083008
Other Caribbean (BP),,1996,2.1912131309509277
Other Caribbean (BP),,1997,1.8321839570999146
Other Caribbean (BP),,1998,2.074521064758301
Other Caribbean (BP),,1999,2.7625834941864014
Other Caribbean (BP),,2000,1.9606099128723145
Other Caribbean (BP),,2001,1.7659369707107544
Other Caribbean (BP),,2002,1.8908157348632812
Other Caribbean (BP),,2003,2.0044496059417725
Other Caribbean (BP),,2004,2.1141788959503174
Other Caribbean (BP),,2005,2.096127510070801
Other Caribbean (BP),,2006,1.9996968507766724
Other Caribbean (BP),,2007,1.9766606092453003
Other Caribbean (BP),,2008,1.9514073133468628
Other Caribbean (BP),,2009,2.1898066997528076
